# ACHILLES cascade Virtual mode, pi+ on 40Ar reaction sigma shape (achilles:cascade).
# 4000 events (batches over seeds). Columns: p_pi[MeV], sigma_shape (peak-normalised)
95.0  0.1692
125.0  0.2505
155.0  0.3319
185.0  0.5182
215.0  0.7623
245.0  0.9015
275.0  0.9850
305.0  1.0000
335.0  0.8437
365.0  0.7281
395.0  0.6296
425.0  0.5161
455.0  0.4647
485.0  0.4647
